dataset,video_id,plot_path,gt_supportable_count,gt_uncertain_count,gt_unsupportable_count,final_pi_count,valley_cut_count,high_unmarked_peak_count,low_marked_segment_count
XD-Violence,Tropa.de.Elite.2.2010__#00-13-41_00-14-56_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0346_XD-Violence_Tropa.de.Elite.2.2010___00-13-41_00-14-56_label_B4-0-0.png,1,1,0,2,0,0,0
XD-Violence,Tropa.de.Elite.2.2010__#00-42-00_00-43-00_label_B2-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0347_XD-Violence_Tropa.de.Elite.2.2010___00-42-00_00-43-00_label_B2-0-0.png,1,0,0,2,0,0,1
XD-Violence,Tropa.de.Elite.2.2010__#00-46-11_00-46-50_label_B2-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0348_XD-Violence_Tropa.de.Elite.2.2010___00-46-11_00-46-50_label_B2-0-0.png,1,0,0,1,0,0,3
XD-Violence,Tropa.de.Elite.2.2010__#01-33-01_01-33-30_label_B2-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0349_XD-Violence_Tropa.de.Elite.2.2010___01-33-01_01-33-30_label_B2-0-0.png,0,2,0,1,0,0,0
XD-Violence,Yellow.Sea.2010__#01-04-00_01-04-50_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0350_XD-Violence_Yellow.Sea.2010___01-04-00_01-04-50_label_B1-0-0.png,1,0,0,1,0,0,1
XD-Violence,Yellow.Sea.2010__#01-05-40_01-06-47_label_B1-B2-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0351_XD-Violence_Yellow.Sea.2010___01-05-40_01-06-47_label_B1-B2-0.png,2,0,0,3,0,0,0
XD-Violence,Yellow.Sea.2010__#01-58-30_01-59-27_label_B5-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0352_XD-Violence_Yellow.Sea.2010___01-58-30_01-59-27_label_B5-0-0.png,1,0,0,2,0,0,0
XD-Violence,Young.And.Dangerous.I.1996__#0-20-50_0-22-15_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0353_XD-Violence_Young.And.Dangerous.I.1996___0-20-50_0-22-15_label_B1-0-0.png,1,0,0,1,0,0,1
XD-Violence,Young.And.Dangerous.I.1996__#0-46-25_0-46-55_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0354_XD-Violence_Young.And.Dangerous.I.1996___0-46-25_0-46-55_label_B6-0-0.png,1,0,0,2,0,0,0
XD-Violence,Young.And.Dangerous.I.1996__#0-46-57_0-48-57_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0355_XD-Violence_Young.And.Dangerous.I.1996___0-46-57_0-48-57_label_B1-0-0.png,1,0,0,2,0,0,0
XD-Violence,Young.And.Dangerous.III.1996__#00-23-00_00-25-54_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0356_XD-Violence_Young.And.Dangerous.III.1996___00-23-00_00-25-54_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,Young.And.Dangerous.IV.1997__#01-07-50_01-09-45_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0357_XD-Violence_Young.And.Dangerous.IV.1997___01-07-50_01-09-45_label_B1-0-0.png,1,0,0,1,0,0,0
XD-Violence,Young.And.Dangerous.IV.1997__#01-32-04_01-32-58_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0358_XD-Violence_Young.And.Dangerous.IV.1997___01-32-04_01-32-58_label_B1-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=-etV57xZ4_I__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0359_XD-Violence_v_-etV57xZ4_I___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=-fOWSLV6Esw__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0360_XD-Violence_v_-fOWSLV6Esw___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=-kwNh1lMU-w__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0361_XD-Violence_v_-kwNh1lMU-w___1_label_B4-0-0.png,2,0,0,4,0,0,1
XD-Violence,v=0N0PbzjEg0U__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0362_XD-Violence_v_0N0PbzjEg0U___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=0W8LohxH9nI__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0363_XD-Violence_v_0W8LohxH9nI___1_label_B1-0-0.png,0,0,1,0,0,0,0
XD-Violence,v=0qtIjyt-7wg__#00-00-00_00-00-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0364_XD-Violence_v_0qtIjyt-7wg___00-00-00_00-00-51_label_B6-0-0.png,2,1,0,1,0,0,3
XD-Violence,v=0qtIjyt-7wg__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0365_XD-Violence_v_0qtIjyt-7wg___00-01-00_00-02-45_label_B6-0-0.png,3,1,2,2,0,0,0
XD-Violence,v=0qtIjyt-7wg__#00-04-00_00-05-15_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0366_XD-Violence_v_0qtIjyt-7wg___00-04-00_00-05-15_label_B6-0-0.png,0,2,0,1,0,0,2
XD-Violence,v=0yHBkMBE8r4__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0367_XD-Violence_v_0yHBkMBE8r4___1_label_B1-0-0.png,2,0,0,4,3,0,7
XD-Violence,v=15wDrZJQpsw__#00-00-00_00-00-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0368_XD-Violence_v_15wDrZJQpsw___00-00-00_00-00-51_label_B6-0-0.png,1,0,1,0,0,0,0
XD-Violence,v=15wDrZJQpsw__#00-05-20_00-06-20_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0369_XD-Violence_v_15wDrZJQpsw___00-05-20_00-06-20_label_B6-0-0.png,2,2,0,0,0,0,0
XD-Violence,v=15wDrZJQpsw__#00-09-00_00-10-55_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0370_XD-Violence_v_15wDrZJQpsw___00-09-00_00-10-55_label_B6-0-0.png,3,2,0,3,0,0,2
XD-Violence,v=1GFBuaGCeTo__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0371_XD-Violence_v_1GFBuaGCeTo___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=1djrJ0wxlYo__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0372_XD-Violence_v_1djrJ0wxlYo___1_label_B4-0-0.png,2,0,0,1,0,0,0
XD-Violence,v=1io9Uh54Vhg__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0373_XD-Violence_v_1io9Uh54Vhg___1_label_B4-0-0.png,1,0,0,3,0,0,1
XD-Violence,v=1q5V6DKH3bw__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0374_XD-Violence_v_1q5V6DKH3bw___1_label_B4-0-0.png,4,0,0,4,0,0,0
XD-Violence,v=251___mEwZA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0375_XD-Violence_v_251___mEwZA___1_label_B1-0-0.png,3,0,0,4,0,0,0
XD-Violence,v=2Rr21qkZEDQ__#00-03-00_00-04-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0376_XD-Violence_v_2Rr21qkZEDQ___00-03-00_00-04-09_label_B6-0-0.png,2,0,0,2,3,0,3
XD-Violence,v=2Rr21qkZEDQ__#00-14-10_00-16-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0377_XD-Violence_v_2Rr21qkZEDQ___00-14-10_00-16-09_label_B6-0-0.png,4,1,0,2,3,0,5
XD-Violence,v=2WkuPNLfl5s__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0378_XD-Violence_v_2WkuPNLfl5s___1_label_B4-0-0.png,1,0,0,1,0,0,1
XD-Violence,v=2al4t5inObA__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0379_XD-Violence_v_2al4t5inObA___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=2jwO15SMyuo__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0380_XD-Violence_v_2jwO15SMyuo___1_label_B4-0-0.png,1,0,0,3,0,0,2
XD-Violence,v=35zynOrkvMk__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0381_XD-Violence_v_35zynOrkvMk___1_label_G-0-0.png,0,1,0,1,0,0,1
XD-Violence,v=38GQ9L2meyE__#1_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0382_XD-Violence_v_38GQ9L2meyE___1_label_B6-0-0.png,15,6,1,3,0,0,0
XD-Violence,v=3WmMhircZOc__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0383_XD-Violence_v_3WmMhircZOc___1_label_B4-0-0.png,1,0,0,6,0,0,0
XD-Violence,v=3e3C-LQWF2s__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0384_XD-Violence_v_3e3C-LQWF2s___1_label_B1-0-0.png,6,0,0,3,0,0,0
XD-Violence,v=3wxWNAM8Cso__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0385_XD-Violence_v_3wxWNAM8Cso___1_label_G-0-0.png,2,0,0,6,0,0,2
XD-Violence,v=3xWiBCIxjIk__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0386_XD-Violence_v_3xWiBCIxjIk___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=3xkwZk44VQs__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0387_XD-Violence_v_3xkwZk44VQs___1_label_B4-0-0.png,3,0,0,1,0,0,0
XD-Violence,v=3y2OOc6WTrg__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0388_XD-Violence_v_3y2OOc6WTrg___1_label_B1-0-0.png,3,0,0,3,0,0,1
XD-Violence,v=3zgaqeVSXuI__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0389_XD-Violence_v_3zgaqeVSXuI___1_label_B4-0-0.png,4,0,0,3,0,0,0
XD-Violence,v=5BBoVfKOyeM__#00-08-19_00-10-10_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0390_XD-Violence_v_5BBoVfKOyeM___00-08-19_00-10-10_label_B6-0-0.png,1,0,1,0,0,0,0
XD-Violence,v=5Ftl4nOSytc__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0391_XD-Violence_v_5Ftl4nOSytc___1_label_G-0-0.png,1,0,0,3,0,0,2
XD-Violence,v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0392_XD-Violence_v_5Tnl7_8RqlA___00-11-00_00-12-45_label_B6-0-0.png,4,4,0,2,1,0,4
XD-Violence,v=6KQFxxHmVMc__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0393_XD-Violence_v_6KQFxxHmVMc___1_label_B1-0-0.png,4,0,0,2,0,0,2
XD-Violence,v=6TR2rcgHm4g__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0394_XD-Violence_v_6TR2rcgHm4g___1_label_B4-0-0.png,4,0,0,2,0,0,1
XD-Violence,v=6nfo9c7a5pE__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0395_XD-Violence_v_6nfo9c7a5pE___1_label_B1-0-0.png,2,0,0,1,0,0,2
XD-Violence,v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0396_XD-Violence_v_73uRcX0Dvfc___00-00-00_00-01-51_label_B6-G-0.png,5,1,0,2,1,0,1
XD-Violence,v=78u9uBJBqIw__#1_label_B4-B5-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0397_XD-Violence_v_78u9uBJBqIw___1_label_B4-B5-0.png,2,0,0,1,0,0,3
XD-Violence,v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0398_XD-Violence_v_7QOdBpDrmKk___00-01-00_00-02-45_label_B6-0-0.png,1,4,1,2,0,0,0
XD-Violence,v=7QOdBpDrmKk__#00-10-30_00-10-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0399_XD-Violence_v_7QOdBpDrmKk___00-10-30_00-10-51_label_B6-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=7isLhaNYgkU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0400_XD-Violence_v_7isLhaNYgkU___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=7rDRFFSUrPI__#00-01-50_00-02-32_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0401_XD-Violence_v_7rDRFFSUrPI___00-01-50_00-02-32_label_G-0-0.png,0,2,1,1,0,0,3
XD-Violence,v=7xQr5wYwNPg__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0402_XD-Violence_v_7xQr5wYwNPg___1_label_B4-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=7zEFHKKBA0g__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0403_XD-Violence_v_7zEFHKKBA0g___1_label_B4-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=8ewWXhYRUNs__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0404_XD-Violence_v_8ewWXhYRUNs___1_label_B1-0-0.png,1,0,0,1,0,0,1
XD-Violence,v=8oJMGgaww70__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0405_XD-Violence_v_8oJMGgaww70___1_label_B4-0-0.png,1,0,0,4,0,0,0
XD-Violence,v=8oTjTufJnXI__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0406_XD-Violence_v_8oTjTufJnXI___1_label_G-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0407_XD-Violence_v_8tqeeBGjnPg___00-03-12_00-04-15_label_B6-0-0.png,3,0,0,2,0,0,2
XD-Violence,v=96N4XAJ7FKM__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0408_XD-Violence_v_96N4XAJ7FKM___1_label_B1-0-0.png,2,0,0,2,1,0,1
XD-Violence,v=9CWJd1SezkA__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0409_XD-Violence_v_9CWJd1SezkA___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=9Jk2sIp5MRQ__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0410_XD-Violence_v_9Jk2sIp5MRQ___1_label_G-0-0.png,1,1,0,0,0,0,0
XD-Violence,v=9Ydg5IeZpFI__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0411_XD-Violence_v_9Ydg5IeZpFI___1_label_B1-0-0.png,5,0,0,6,0,0,0
XD-Violence,v=ADQNFs9bfFk__#00-00-00_00-00-58_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0412_XD-Violence_v_ADQNFs9bfFk___00-00-00_00-00-58_label_B4-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=AF9p0YA0hyA__#00-00-45_00-01-44_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0413_XD-Violence_v_AF9p0YA0hyA___00-00-45_00-01-44_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=AF9p0YA0hyA__#00-03-03_00-04-20_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0414_XD-Violence_v_AF9p0YA0hyA___00-03-03_00-04-20_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=BFPkt0AuSFA__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0415_XD-Violence_v_BFPkt0AuSFA___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=BQjKQbYgUBA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0416_XD-Violence_v_BQjKQbYgUBA___1_label_B1-0-0.png,3,3,0,3,0,0,2
XD-Violence,v=BXR3d22BhHs__#00-06-00_00-07-00_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0417_XD-Violence_v_BXR3d22BhHs___00-06-00_00-07-00_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=BXR3d22BhHs__#00-07-00_00-08-00_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0418_XD-Violence_v_BXR3d22BhHs___00-07-00_00-08-00_label_B4-0-0.png,1,0,0,3,0,0,1
XD-Violence,v=BpargJW29Wo__#00-00-50_00-01-30_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0419_XD-Violence_v_BpargJW29Wo___00-00-50_00-01-30_label_B1-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=BzwNU2xmT64__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0420_XD-Violence_v_BzwNU2xmT64___00-01-00_00-02-45_label_B6-0-0.png,3,3,0,4,0,0,2
XD-Violence,v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0421_XD-Violence_v_BzwNU2xmT64___00-04-10_00-06-09_label_B6-0-0.png,3,4,1,3,0,0,3
XD-Violence,v=CFfc4UWzVB8__#00-00-00_00-00-30_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0422_XD-Violence_v_CFfc4UWzVB8___00-00-00_00-00-30_label_B4-0-0.png,2,0,0,1,0,0,1
XD-Violence,v=CLFYvG6MsZU__#00-02-16_00-05-06_label_B2-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0423_XD-Violence_v_CLFYvG6MsZU___00-02-16_00-05-06_label_B2-0-0.png,3,0,0,4,0,0,0
XD-Violence,v=CUr-Mg8Hmh0__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0424_XD-Violence_v_CUr-Mg8Hmh0___1_label_G-0-0.png,2,0,0,6,2,0,3
XD-Violence,v=CcD-YNlkMPY__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0425_XD-Violence_v_CcD-YNlkMPY___1_label_G-0-0.png,0,1,0,2,0,0,0
XD-Violence,v=CczYDDDf22A__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0426_XD-Violence_v_CczYDDDf22A___1_label_G-0-0.png,0,1,0,1,0,0,0
XD-Violence,v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0427_XD-Violence_v_CoxsDkB-rWU___00-07-06_00-10-30_label_B4-0-0.png,1,0,0,7,0,0,0
XD-Violence,v=CvMpD1yqfxI__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0428_XD-Violence_v_CvMpD1yqfxI___1_label_G-0-0.png,2,0,0,1,1,0,0
XD-Violence,v=D1eP4Bn4hDQ__#00-09-20_00-10-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0429_XD-Violence_v_D1eP4Bn4hDQ___00-09-20_00-10-45_label_B6-0-0.png,0,3,0,1,0,0,0
XD-Violence,v=DD3jfKr8e-k__#00-00-00_00-01-40_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0430_XD-Violence_v_DD3jfKr8e-k___00-00-00_00-01-40_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=DRGMajXo_PI__#00-02-15_00-03-02_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0431_XD-Violence_v_DRGMajXo_PI___00-02-15_00-03-02_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=DVdXoVUNkhg__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0432_XD-Violence_v_DVdXoVUNkhg___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=Dh-3BlhAOnE__#00-00-00_00-13-36_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0433_XD-Violence_v_Dh-3BlhAOnE___00-00-00_00-13-36_label_B4-0-0.png,2,0,0,4,0,0,1
XD-Violence,v=Dn_SDu22WpM__#00-08-35_00-10-05_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0434_XD-Violence_v_Dn_SDu22WpM___00-08-35_00-10-05_label_B6-0-0.png,1,5,0,2,0,0,0
XD-Violence,v=DtxU8UYiFws__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0435_XD-Violence_v_DtxU8UYiFws___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=EH_QB6cm6BE__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0436_XD-Violence_v_EH_QB6cm6BE___1_label_G-0-0.png,2,0,0,1,0,0,0
XD-Violence,v=EOAfl8yMiN8__#00-00-00_00-00-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0437_XD-Violence_v_EOAfl8yMiN8___00-00-00_00-00-51_label_B6-0-0.png,1,3,1,0,0,0,0
XD-Violence,v=EOAfl8yMiN8__#00-03-00_00-04-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0438_XD-Violence_v_EOAfl8yMiN8___00-03-00_00-04-09_label_B6-0-0.png,2,3,2,0,0,0,0
XD-Violence,v=FRj2K0ulD8Q__#00-00-00_00-00-57_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0439_XD-Violence_v_FRj2K0ulD8Q___00-00-00_00-00-57_label_B4-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=FRj2K0ulD8Q__#00-04-16_00-06-05_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0440_XD-Violence_v_FRj2K0ulD8Q___00-04-16_00-06-05_label_B4-0-0.png,1,0,0,3,0,0,3
XD-Violence,v=FRj2K0ulD8Q__#00-06-05_00-08-25_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0441_XD-Violence_v_FRj2K0ulD8Q___00-06-05_00-08-25_label_B4-0-0.png,2,0,0,3,0,0,0
XD-Violence,v=FW_qbiPH7UA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0442_XD-Violence_v_FW_qbiPH7UA___1_label_B1-0-0.png,2,0,0,1,0,0,2
XD-Violence,v=FfrXebzAwOg__#00-06-10_00-07-19_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0443_XD-Violence_v_FfrXebzAwOg___00-06-10_00-07-19_label_B6-0-0.png,2,4,1,1,0,0,4
XD-Violence,v=GI49YSCruwY__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0444_XD-Violence_v_GI49YSCruwY___1_label_B4-0-0.png,3,0,0,5,0,0,0
XD-Violence,v=GN-7_ye5k4E__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0445_XD-Violence_v_GN-7_ye5k4E___1_label_G-0-0.png,1,0,0,1,1,0,0
XD-Violence,v=GbMQ2CxeNHU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0446_XD-Violence_v_GbMQ2CxeNHU___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0447_XD-Violence_v_GqMh_HBNWZE___00-01-00_00-02-45_label_B6-0-0.png,3,5,1,0,0,0,0
XD-Violence,v=H5W58Loofks__#00-05-50_00-06-20_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0448_XD-Violence_v_H5W58Loofks___00-05-50_00-06-20_label_B6-0-0.png,2,0,0,1,0,0,1
XD-Violence,v=HSisjzLESak__#00-00-00_00-00-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0449_XD-Violence_v_HSisjzLESak___00-00-00_00-00-51_label_B6-0-0.png,1,1,1,2,1,0,2
XD-Violence,v=HSisjzLESak__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0450_XD-Violence_v_HSisjzLESak___00-01-00_00-02-45_label_B6-0-0.png,2,2,0,1,0,0,2
XD-Violence,v=HSisjzLESak__#00-07-40_00-08-50_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0451_XD-Violence_v_HSisjzLESak___00-07-40_00-08-50_label_B6-0-0.png,2,0,0,0,0,0,0
